Username,Short_Reviews,Long_Reviews,Restaurant_names,User_rating,Short_Reviews_sentiment
Hsmx,Comfortable Stay,"We needed a stopover for our road trip.  This is a budget hotel, with an enclosed parking in a very quite neighborhood with no restaurant options close by. A ca...","Holiday Inn Express Strasbourg - Sud, an IHG Hotel",40,0.4
Hsmx,Not worth it,"The pros

- Beautifully decorated place 
- decent food 
- very attentive service 

The cons

- overly priced
- wine pricing obscenely expensive ( 60 dollar New ...",Thai,20,-0.15
WTo,Surprise lunch,"Never noticed this restaurant because it is hidden in an old plaza.   I had the lobster bisque, sea bass and chocolate mouse.  All of them are amazingly delicio...",Tutto Bene,50,0
WTo,Magnificent 11 day private tour,I fell in love with Morocco in my first visit last year and decided to go back to enhance my experience through the detailed arrangement of Morocco Custom Tour....,Morocco Custom Tour,50,0.5
WTo,Delicious food,We came here to celebrate my birthday.  The food was tasty and delicious but I donÂt understand why all of the dishes came togetherÂ  The table was full immedia...,Kiin,40,1
WTo,Fresh fish,First I came here for lunch.  The decor was v special and private.  We ordered the sashimi and sushi lunch set and the chef made everything in front of us slowl...,ATO Japanese Restaurant,50,0.3
WTo,Another wonderful lunch,We have been to Moxies a few times and they have never disappointed us. The quality of food is good and the friendly service they provide from the moment we ent...,Moxies,50,1
WTo,Hidden Gem in Niagara,"Good service and food.  The food is v delicious and tasty and fresh.  We had seafood chowder, mussels, shrimps, lobster roll and tuna saladÂ excellent!",Tide and Vine Oyster House,50,-0.17
WTo,Power,What a powerful waterfall.  The water flow of this fall is very strong!  I have been here many times and the flow is always strong even during winter!  The natu...,Niagara Falls Canada,50,0
WTo,Good experience,I have been here a few times.  Service is always good and friendly.  The food quality is not as good as before but still justified for the price.  I would recom...,The Octagon Restaurant,40,0.7
WTo,Tasty food,"Always serve excellent quality of food.  The chicken wings are excellent and tasty.  However, the seating is not very comfortable and a bit squeezy.  I will try...",Merzouga,50,0
WTo,Good Service,The food was good and tasty.  The owner was very nice to explain some of the dishes to us so that to make sure we will like it.  Always come to check us if we a...,NAM Vietnamese,30,0.7
WTo,Keep up the standard,"Came here for business lunch.  Lots of choices on the menu with good quality of food, very good service.  Never disappointed us.",Restoran Malaysia,50,0
WTo,Impressive restaurant,"Excellent service, high quality of food with huge portion.  Not a lot of choices on the menu but good enough to choose.  I have been there a few times and still...",The School Restaurant,50,1
WTo,Nothing special,ItÂs a nice place but windy.  Nothing much to do because itÂs just a Âpoint of interestÂ - the most western tip of Europe!  But the skyline is worth going .,Ruth's Chris Steak House,30,0.36
WTo,Not to be missed,"We joined a local tour where they picked up from the hotel and took us 40 mins to arrive.  It was a beautiful and fun palace with distinctive buildings, the fam...",Cabo da Roca,50,0
WTo,Master chef,Tasty cakes with imaginative design.  Not too sweet but acceptable.  The designed cakes are v impressed and cute.  Good for special occasions.,Private Visit to the National Palace of Pena,40,0
WTo,Love it,Crispy crossant and tasty pastry.  Not sweet but colourful.  Expensive though.  Friendly service offers a small area for you to enjoy a piece of pastry and a cu...,Lisbon,40,0.5
WTo,Quality of food,"Came here many times but their standard have never missed.  The service is always warm and professional.  Even though not a lot of changes in the menu , the qua...",DaanGo Cake Lab,40,0
tella T,Cozy environment and excellent service,I tried this restaurant several times with family and friends. The food is always good. The latest visit on Saturday was especially memorable.  I would like to ...,Day and Night Angus Steak & Raw Bar,50,0.4
tella T,Modern design and Comfortable,"We arrived in late afternoon and was told that restaurant of the hotel was closed due to Good Friday.  Fortunately, there were some other small shops nearby for...","Lindner Hotel Bratislava, part of JdV by Hyatt",50,0.3
AnLil,Filling food for friends,"Agio is an unassuming restaurant with quirks that make a night full. I didnÂt have high expectations after parking behind TD bank across the street. However, th...",Agio,50,0
AnLil,Busy MamaÂs accessible Keto/Gluten Free,"For quick and tasty Iraqi lamb or shawarma (chicken, beef) with pickles, Shawarma Royale almost across from Bagel Nash has healthy plates. Besides wraps, vegans...",Shawarma Royale,40,0.29
AnLil,Grange grunge Gelato,"The grunge-wear shopping mecca has gotten its iconic gelateria on QueenÂs. The line-up on Queen Street is always long, outside Mizzica Gelateria. We ordered haz...",Mizzica Gelateria & Cafe,40,0
AnLil,Busy Meat LoverÂs Patio,We liked the ambience but you pay for it: Molcajete de Carne ($31) more like sausage barbecue and Quesabirria with consome ($28). (ItÂs cheaper at Taco 101 in K...,Anejo Restaurant,40,0.1
AnLil,Student Ghetto Toronto,"Closing at 10 pm (11 Fri-Sun), CocoÂs has a good Taiwanese product. We have gone to Bloor Street as well. Another gritty student hangout is facing Krispy Kreme ...",Coco Bubble Tea,40,0
AnLil,Seniors watching CyclistsÂ hop on/hop off,Incheon was called Chemulpo in colonial times. Its beautiful bridge to Korea is one of the worldÂs top 7 and can be enjoyed aboard the AirPort Express train (AR...,Incheon Bridge,40,0
AnLil,Icons Ablaze,"The Sulpicians replaced the Jesuit order as lords of the New World here. An iconic landmark is their Notre Dame Basilica (1824), as well as their string of (rac...",Notre-Dame Basilica,50,0
AnLil,Earlier is best in Old Montreal,"Aura maximizes the experience of visiting Notre Dame Cathedral for art lovers. It uses 27 laser projectors to illuminate the upper half of the cathedral, awash/...",AURA Experience,40,0.37
AnLil,Made in Gluten-free Mexico,"La Tamalera has gluten free Mexican food and is famous for their Al Pastor. I ordered beef Suadero and fish Tibu Tacos. The EV charging spot is just outside, st...",La Tamalera Haute Cuisine de Rue Mexicaine,40,0
AnLil,Toronto/Yorkdale vs Sherway,"Sherway Garden is an underrated mall. It might be smaller than Square One, but itÂs not as noisy or chaotic. Yorkdale is more accessible by transit, but Sherway...",Sherway Gardens,40,0
AnLil,Cascades after the rain,"Bruce Trail is great to the Falls (70 ft/21x6 m) in the waterfall capital of the world, not far from Niagara Falls. Saved $11 by asking on a weekday at McMaster...",Tiffany Falls Conservation Area,40,0
AnLil,"Comparing w/cafe Landwer, 16th-Rutherford","On Bathurst in York Region, Me Va Me and Cafe Landwer are popular dine-in options for lunch. (IÂve seen nearby Cafe Aroma microwave their eggs so IÂm not review...",Me-Va-Me,40,0
AnLil,Winter-Summer indoor-outdoors,Oak Ridges Community Centre and Lake Wilcox have a good thing going on. ThereÂs a great little water park and a skate park to the South on Bayview Avenue. Altho...,Wilcox Lake,40,0
AnLil,Top 3,IÂve had my fave convenient ÂMontrealÂ bagels in 3 cities: M.T.L. Bagel (closer to Montreal highways than Fairmount Bagel); Bagel Nash on Bayview Avenue in ÂJew...,Mtl Bagel,50,0.5
AnLil,Subterranean services and shopping galore,"On a rainy or windy day, the PATH is a good and safe option. ItÂs accessible by subway, streetcars and GO train. To/from Union station, you can cross into the s...",The Path,40,0
AnLil,The Original Shops and Dining,"Before Yorkdale and West Edmonton Mall, there was no indoor shopping centre except HarrodÂs in London, England. The beauty of Yorkdale is itÂs at the accessible...",Yorkdale Shopping Centre,40,0.38
AnLil,Creamy buttery,I have been twice to Amaya and the mall is not as good as their other Toronto location. The naan is buttery but not so generous. The sauce is on the savoury sid...,Amaya Express-Yorkdale Shopping Centre,30,0
AnLil,Cycling to Happy Hour,"For table dining, this is one of a couple places that are open in the main food section of Shops at Don Mills before suppertime. ItÂs not close but relatively n...",JOEY Don Mills,30,0.8
AnLil,"Did someone say, Friends over Family?","This mall is different from Fairview, Yorkdale, and other Toronto shopping centres. Better suited to meeting with friends, I didnÂt see a single tyke in various...",CF Shops at Don Mills,40,0
AnLil,ÂBest Main StreetÂ a step back in time,"Most people agree Main Street Newmarket is the best (top voted) in Ontario. However, they donÂt know how to experience it. Cycling or driving from the historic ...",Main Street Newmarket,40,0.08
Michael N,Wonderful Anniversary Dinner.,We had our 60th Wedding Anniversary Dinner in the downstairs room. There were 19 of us and it was absolutely wonderful. Tom and the staff made everybody most we...,Peters Fine Dining,50,1
Hsmx,Great place to hangout,"I love this bar, been there a few times. Plenty of wine and champagne bottles to choose from. Their cheese and meat boards are great. 

The place is reasonably ...",Bar 66,50,0.8
Hsmx,Great p;ace for dinner,"Great place for dinner with menu options for everyone. Starters and main dishes were delicious. Try the epoisses cheese, a regional specialty. Service was great...",Le Coq Bleu,50,0.8
Hsmx,Gem of a place - cannot recommended it enough,"This a great place to stay in Beaune. We stayed there a couple of time. It is a small, but absolutely charming hotel. It is a perfect place to explore Burgundy....",Abbaye de Maizieres,50,0
Hsmx,"Not a traditional airport hotel, but still a great option","This is not your typical airport hotel. It is about a 10 to 15 minute drive from the airport, and doesnÂt have an airport shuttle. 

It is still a great option ...",Mercure Hotel Dusseldorf Airport,50,0.4
Hsmx,Delicious food - worth a try,"I ordered through Uber and did not visit the place. So my review is based on that fact

I ordered several plates for a family gathering and everything was absol...",Lavash Restaurant,50,0.65
Hsmx,Credit Card Info Stolen,"I was on a layover in London, 16 hours in the UK in total. I check in at the hotel about 9pm. I check out about 10am.  After a 9 hour flight back, once landed I...",Sofitel London Gatwick Hotel,10,0
